"","X06h_post_infection","X12h_post_infection","X18h_post_infection","X24h_post_infection","X48h_post_infection"
"SH3BP5L",-0.0292638567038415,-0.360129911540574,-0.0738879071151413,-0.820336916003395,-0.498054908785408
"SLC38A3",0.0271068007054005,-0.278034603141679,-0.113441046289396,-0.165953217402425,-0.168728699972375
"SMAD9",0.0264924351762739,-0.538213126657564,-0.492580203976416,-1.07498699022224,-1.73249518140286
"SRCIN1",0.0414958071100875,-0.0962884321172135,0.0253313878868147,-0.076774273598029,-0.13666859598583
"TAS2R38",0.0278442352801278,-0.00881787779409748,-0.1481471496794,0.00156761874335309,0.0282486814283436
"TERF1",0.0558997264519565,0.0286418327029274,-0.0324520643065487,-0.0900773082525532,0.16943208227823
"UBTF",-0.0366212329065023,-0.144410751014111,0.232798915842531,0.0840617430274966,0.318437843117844
"USF2",0.0271320694677595,-0.0559488244031812,0.0861346023599072,-0.0855639908197503,-0.129219607440232
"WFDC3",0.031617401576999,-0.204386453733646,-0.0605654688171766,0.0283414931337198,0.311368623540278
"ZDHHC7",-0.0260143729047915,-0.0243821498151231,-0.0681817866366909,-0.114480474728088,0.0883565947725451
"ZNF536",-0.0281949928753491,-0.0375976455056066,-0.0214937452867825,0.119285104780813,-0.118954431545708
"C22orf39",0.0274083980588076,0.00148984321188905,0.0963424042760188,0.288077455368408,0.60322579169002
"R3HDM4",-0.0263101870799112,-0.148164174988908,-0.0295826642184736,-0.173744535765376,-0.221433039642319
"SFXN1",0.0289578601515919,-0.0902560517148459,0.113437907471618,-0.359507345459795,-0.340246892661653
"LINC02023",0.0447642734613933,0.031660417552708,-0.0298154175237544,-0.0570148153736074,0.00818858861562033
"LOC101929759",-0.045546231510436,-0.0839434631493745,0.151784326881266,-0.0905995048891244,0.036854103547582
"PPP1R27",-0.032253443710192,-0.0811511963137637,-0.0697748212808609,-0.224140935339848,-0.249684164211208
"ZFP64",-0.0293262804958427,0.12196642174815,0.084632183956467,0.110226032966144,-0.0186825918494922
"LINC01104",-0.0305185516962769,0.00275301722754895,-0.0565318340581502,0.0690980862120942,-0.189449704563325
"NSUN4",0.0296793368718209,0.248647185174649,0.180370230692628,0.224369284589942,0.374693993305075
"IL1RN",0.0307524622348101,0.00880977168378294,0.0357271707900573,-0.0262607788421656,-0.0286927546329068
"TRPM8",-0.039007381669049,-0.0864920054439189,0.00300409921980549,-0.158740599330622,-0.108211399431856
"BPIFC",-0.0449453508180753,0.0793810798187131,-0.288977590069387,-0.346836911174025,0.152779147059596
"MYPN",0.0326463755976807,-0.178670614810557,0.0297401503824553,-0.172459484868873,-0.192340547261275
"ZNF667-AS1",0.0329334805847461,-0.265328535298432,0.00394870589515506,-0.318160347051539,0.0586396012853596
"DPP6",0.0288970593889744,-0.194911494034543,-0.145294519063331,-0.02244181016939,-0.0996446998835219
"UBE2D3",-0.0260197516694038,0.285163007589986,-0.008948661169212,0.312961350953662,0.274064106706403
"FAM201A",-0.031702577910758,0.00327973561779915,-0.080597854027713,-0.012769678516511,-0.147400354068536
"SIRPB1",-0.0282770085746109,-0.00840440481124283,0.0160943132251994,-0.0570522927863477,0.0371733505368925
"C4BPB",0.0265642079074553,-0.165174292069095,0.0159851395997901,-0.0434740787890622,0.167554846042625
"BECN1",0.0257316505884342,-0.0152188364488772,-0.033122616126251,-0.0606321842832607,-0.22185938447229
"CENPH",0.0403195580870204,0.175066931461782,0.309441897501179,0.00881739747398846,-0.0707578211612994
"DYNLL1",0.0269347469482,-0.150028325169885,-0.0235725540908742,-0.482130685930853,-0.716634420649923
"EID2B",0.0645704707007146,0.18009911924297,-0.0138444665037145,0.157471531598614,0.0866964843236051
"LINC00687",-0.0353275755495623,0.0161193776950048,0.202563110168537,-0.24259622574039,-0.0484993860771858
"WDR83",0.0298983173380902,-0.0162636650213654,-0.0269437860597606,-0.105576701303084,-0.299004528738936
"CATSPERD",-0.0268966278620755,-0.0230981893805615,-0.0100751700387165,-0.0664364733124496,-0.0524196724967627
"GPR85",0.0305642784376001,-0.198222495860065,0.169789927493065,-0.0362829329107428,-0.112106676521145
"LINC00926",-0.0257084543209922,-0.112009840039298,0.186302920879103,0.0527226441049953,0.114659520353928
"NPPA",-0.0314955170242985,-0.0715232254198748,-0.142112228039578,-0.148341224434875,-0.12807304158865
"RNF168",-0.0261818841542043,-0.0201251825149518,-0.0285664536348484,-0.420220710549865,-0.242048865709191
"SLC46A1",-0.0262222388931841,-0.0408481671640555,-0.042831531486498,0.258044321915686,0.315386168851079
"CISH",0.0318780886836336,-0.119472221777388,0.0447552530997921,0.0436048687671864,0.309565386548893
"RADIL",-0.028830190605186,-0.00746511208497935,-0.0235731786805102,-0.0488343233498654,0.0444402861311168
"CST9",-0.0279980507580664,-0.00805440385153577,-0.00419730082699132,-0.116591688152156,-0.164144879780975
"LOC100507642",0.0334237814471581,-0.0057698596386806,0.0624422971860392,0.0645413551193448,-0.239531570406617
"LRRC37A8P",-0.0308644104721019,0.00205876386657033,-0.0003453125840025,-0.0028477019138462,-0.0731841638739192
"ATP6V0D2",0.0306503543430727,-0.18664706646743,0.661781112777622,0.02238498120074,0.091178165712674
"S100A9",0.0384519102370944,-0.0141947648229577,0.0836878739622349,-0.0227412019370377,-0.0905087314252251
"ABCB11",-0.0297993908867928,-0.103526033680001,0.123002578558185,-0.121660188579835,-0.0711733680390365
"AGO3",-0.0259047049729615,-0.404743046452722,0.105667402349783,0.0310222713540078,0.408164829112083
"ANGPT2",-0.0256049554325841,-0.0919906712316805,-0.0241328435839243,-0.0273955126245422,0.0166242996882651
"AP1S1",-0.0469129053574928,-0.182323980823012,0.232438209921034,-1.16077661138565,-0.101062399372429
"CCDC47",0.0402471679855871,-0.120342275991039,0.243530342878531,-0.270441416943838,0.139120644251921
"CHCHD5",0.0260075780270874,0.0329473106343361,-0.0313332002228295,-0.118242735140859,-0.247261993730162
"CIDECP",-0.0323639808665783,-0.078898922709369,0.192415807232543,-0.0954898076854249,0.0510113215831289
"COL4A3",-0.0267955041385677,-0.00926158924017972,0.0927986362773696,-0.00103919458386059,-0.0463442514001517
"CST7",-0.0270752775247818,-0.0412041680720883,-0.053039985056067,-0.104723879120106,0.00340819645237822
"DDX60",-0.0299407046915086,0.0762394826362827,0.24495111883883,0.631120802793593,0.626548250266812
"HOXC8",-0.0271772517420024,-0.115649395282179,0.16256605063939,-0.0453747757768239,0.193906622383104
"IGLC1",0.0280280692517048,-0.101807359384448,0.0630258533669315,-0.0401394967646223,0.0411254886063057
"KCNK1",-0.0272573726821168,-0.0790764450044712,-0.0154282725724291,-0.10290037723792,0.0028587182531199
"KIAA1324",0.0256993933613048,-0.130562585726872,-0.250322959950244,-0.22703535550607,-0.0751146004073355
"LINC01128",-0.0257598640635113,0.186042134617924,0.218397101668831,0.346625636723646,0.481583139188673
"MED12",0.0302394409328661,0.0193118086165773,0.0843453176352016,0.317287808157861,0.262300935774843
"MSL1",0.0265360427650716,-0.128541027599567,0.014844644846864,-0.100493595210214,-0.18865971055388
"NTPCR",0.0352891657101448,-0.0658965364760284,0.0336893093201365,-0.0109996679876652,0.152194395029077
"PTCRA",0.0263073941855643,-0.0652328719082833,0.00323685350261727,-0.183363274931586,-0.165645321709452
"QRFPR",-0.0269449713258676,-0.110449819634169,-0.0322307317906545,-0.233399424729443,0.0242172595673606
"RAG2",-0.0277124262648716,0.0891481669106886,-0.0700854250200957,0.0578355111288489,-0.00919368457846881
"RIMKLB",-0.0254574033488826,0.25080271006134,-0.121560463690058,0.31917063140851,0.381780203344452
"SLC25A14",0.0314747904032151,-0.216184323116581,-0.14132872958599,-0.150720398137989,-0.279165989208507
"SMIM31",0.026521374409338,-0.0324529096992423,0.315212110599782,0.0058384193837604,0.162461603550118
"SNRNP70",0.0363511963133689,-0.050847263372388,-0.0533673698568204,0.0614171551334621,-0.408664069106075
"SPEF2",0.0280103748583382,0.0959594143094593,-0.0411982025655062,0.0494290765327712,-0.250191060675704
"STAT2",0.0270644267237952,-0.118187412359492,-0.156791305788482,-0.180757023984047,-0.48703010712911
"STRIP1",-0.0323229565951344,0.025157754406294,-0.265691791638554,0.0499604060254377,-0.222399946843177
"UTS2",-0.0316679614173392,-0.00621704141686985,-0.127461716349271,-0.152590439670735,0.0420677179683557
"VAMP3",-0.0264539259257983,-0.213662794674091,-0.353262655849152,-0.407846055244175,-0.742070984064421
"ZRANB3",0.0267755551890438,0.201436958732553,0.181178927614077,0.198659542823385,0.257158553677791
"C1orf35",-0.0253325684376389,0.259500488190879,0.115681647262933,0.405057729839703,0.417045344471472
"RCE1",-0.0296205536751568,-0.0393618726158707,0.063402033811311,0.1222741063713,0.0790800665188947
"CLK4",0.0289227696956473,0.0398283882813768,0.0589548929185453,0.573655100252498,0.522905979757032
"EXOC6B",-0.0330073055055919,-0.101896649729596,-0.212271039904236,0.170824239374757,0.391397745133082
"HNRNPK",0.0258494403743335,-0.0746466825445804,0.0670698671910159,0.119774545242,0.267057745704196
"OLFML2B",0.0272627229030982,-0.00749831891468533,0.0233447502023667,-0.0298718098872932,-0.0650136659900542
"XDH",-0.0307196666866343,0.215122530248975,-0.199959796842136,0.407020860713597,0.283097232138894
"ADAMTS4",0.0423202860246494,0.0455254800343781,-0.0895268787649419,-0.124153187244997,-0.125803547065747
"BARX2",0.0469450473445727,0.0362177336143343,-0.199105832853497,-0.212650866901632,0.0118297539841601
"FITM1",0.0297818391604885,-0.0757114384178736,0.100633978921451,-0.206833438313522,-0.215440541040903
"HNRNPM",-0.0277339453442957,-0.0901339704691253,-0.193759315264495,-0.110040162756031,-0.210768327086941
"ITM2A",-0.0347484964979703,-0.0298312248591523,-0.170182436365437,-0.00313722401459904,-0.123995901712579
"LOC171391",0.0285770350748731,-0.246637568984887,-0.0080565269052828,0.0061475640576294,0.0569035178448232
"LOC400794",-0.0277370493492253,-0.00803502581049997,0.0513418423856677,-0.0682814455910439,-0.0674137335306746
"LRRC75A",0.0310077683479664,-0.329615886234312,-0.0755627269044865,-0.185941267423579,-0.433632617942063
"MMP3",-0.0297749736060657,0.0392820696223013,0.107251044713429,-0.20613545491784,-0.0733026999105633
"MYOT",0.0304249609348766,-0.120751045633084,-0.0341383244819271,-0.122284540469487,0.0067451776645826
"N4BP3",-0.033654535421265,-0.177888749692737,-0.0480989699044034,-0.00611548191848676,0.60343208462372
"TAS2R45",0.0386505241795363,0.000119217421324258,-0.194710191205097,0.12229468328333,0.142988791865305
"TNPO3",-0.0258720982475857,0.140675928954549,0.123560514357065,0.266971106588278,0.59757194077889
"DHX15",0.0255300852310416,0.144838162809689,0.126371570377106,0.382597772574805,0.509853564350578
"MMP17",-0.0318382056155775,-0.190206430684365,-0.0638133846125815,-0.103816880025557,-0.0722896454977118
"SERPINA1",-0.0283409294147816,-0.0717777228968632,-0.0733559328497293,-0.103581457410703,-0.377106698254808
"OBP2B",-0.0345993718437745,-0.27715556822465,-0.00824677180180711,-0.246713838822693,-0.26316493471197
"TFAP2C",0.050055998846021,-0.014697432922016,-0.00234969698892984,-0.161325903594854,-0.00410266234200973
"ADGRF5",-0.0309623478874279,-0.148584427093969,-0.0674668748745799,-0.0561080133063396,-0.0463651444073077
"ADGRL4",-0.0291229267515307,0.100829866728259,0.153512494919691,-0.142052740790436,0.103425530043571
"AKT2",0.0288273408001523,-0.138306967572957,0.0269136639285454,-0.121155703247178,-0.040479763331847
"BTNL8",0.0321309259222078,-0.0621570025767841,0.0725029736881826,-0.242490893546687,0.00207684174378908
"C7orf57",-0.0330426029439139,-0.139608277129274,0.0103498535358471,-0.185101332528995,0.0552987522075745
"CD40LG",-0.0423259744460793,-0.116709800100915,-0.310569498159487,-0.0901239662765594,-0.155064673456748
"CEP83",0.025672425389577,0.536533602645987,0.36615662513055,0.250542103485588,0.255683992548923
"CNGA4",0.0323008584317659,-0.203746793365943,0.292913342924782,0.0184017751436016,-0.158122455635091
"CORO2A",0.0351614951912866,-0.275931354317951,-0.378493975151777,-0.848570605692823,-0.551235479232709
"F10",-0.0363453472607169,-0.334784634518271,-0.476526416277202,-0.222007716785178,-0.31417820400309
"GNRHR2",-0.0260330095350572,0.0120474526159451,-0.0764278954871913,-0.192614220130733,0.0437227340703243
"IGFALS",0.0389130276961298,-0.163971660907479,0.0799641412708905,0.0336414204475393,-0.121478131682227
"KLHL32",0.0254469269524389,0.0456214132683699,0.163525513531539,-0.00323260696541938,0.149859000939898
"LCOR",0.0268520456194032,0.635227394235001,0.0147425458754338,0.555661574923118,0.361193718567174
"LINC00954",-0.0321737982271895,-0.0978456374435184,-0.00542229226660762,-0.0899439234101367,-0.249425202866755
"LINC02458",0.0320283291887553,0.163819906284861,-0.00744525087619863,0.0764884725339345,0.0511495830552722
"LOC101928135",-0.045438415830902,-0.136996866523632,0.0755073222783582,0.149104787032524,-0.27120521783527
"LOC105378130",-0.0474592396543891,-0.211742061225333,-0.00172595917597906,-0.0218932352615098,0.0321081892947497
"NCKIPSD",-0.0251577627153834,0.0200831264410626,0.0855331490840801,-0.138503348668971,-0.106004646342825
"NELL1",-0.0306626368755749,-0.163887532301312,0.0797095213432275,-0.192322144448819,0.0183407144529122
"POLQ",0.0265131413000752,0.290096452963334,-0.185941736784019,-0.158620793679855,-0.413952534179595
"RAB4B",0.039602033246088,-0.178211085017396,-0.228703966955217,-0.385353291540823,-0.341814867220849
"RNA45SN5",-0.0315200536353242,-0.402693416771282,0.342827477262695,0.169485120152368,0.400550862535513
"SELENON",-0.0444895126685081,-0.323723911405405,-0.372572973668535,-0.334741810646543,-0.23588556101824
"SERPINB6",-0.0339003818848829,-0.138424729698476,-0.00908117051312018,-0.0194645189850817,-0.0141310852495744
"SKA2",0.0317486727935048,-0.138451209860021,-0.14633441938912,0.100331231381825,0.592229592192693
"SNCB",-0.0327896239594381,-0.182009914286135,0.106783853338116,-0.186047961359633,-0.135581556340491
"SNX14",-0.0380068341808748,-0.000784254075823831,-0.334396752364009,-0.250909511460983,-0.188036158623937
"TGS1",-0.0273906369282093,0.220230154312156,0.180756879634482,-0.173431522039611,-0.149361900966136
"TSPYL1",0.0270672666774177,0.0682998653027989,-0.120845495926419,0.0473156738474723,0.106523741790116
"VRK3",-0.0267114261072585,-0.185482835210521,-0.140778493914876,-0.0905550100899593,-0.0554992208174525
"PROK2",0.0266900464745543,-0.110589881494211,-0.0245158199071134,-0.185561243370408,-0.211277871139091
"NCOR1",0.0257625295124386,0.0903411178672897,0.0192990491721838,0.149721875323477,0.306071700324824
"AP1G2",-0.0353551493325108,-0.238771617290161,-0.203016160937262,0.0393410239758811,-0.00466738381317544
"COX7A2L",0.024992028294772,-0.0565986997978651,0.121216518574439,-0.112099253341645,-0.0417711491162596
"CYP11B1",-0.0275747019579553,-0.213845395687292,0.0336115590026007,-0.086435731843173,0.0778925125858025
"DBNDD1",0.0426576178177624,-0.485034531990494,-0.433279109141441,-0.728754762475385,0.125417087567866
"PRODH2",-0.0371544750055568,0.0555281497453155,-0.0575127487751681,-0.127636414854963,-0.0909883360125621
"TXN",0.0408851998818331,0.0365234756424577,0.246586198984014,-0.363406228865601,-0.305213293774466
"ZNF565",0.0284526022554914,-0.356047057664602,0.0889463632337755,-0.886215597969489,-0.954998147860673
"BRI3",-0.0327921832007618,-0.0395245996906315,0.246960638336159,0.0625526857713439,0.159633854110588
"CYP3A4",0.0371992670974262,-0.100037410582068,-0.0564085030563142,-0.114612009831201,-0.0982408842093117
"CYP7B1",-0.0251025009046084,0.209472254190366,0.07328701755995,-0.0742473395800367,-0.0362019944370533
"FLT1",-0.0290661939302193,-0.013655585026513,-0.0338573961806587,-0.00449418041292837,-0.0989889667095505
"HBBP1",0.0579799585831675,0.144721357632578,-0.0498185330826133,-0.0387588886234504,0.0294081548708238
"HK1",0.0369651118747294,-0.1147656606598,0.0664438397271336,-0.157231107913715,-0.116833832495815
"LOC101929229",-0.033331728513013,-0.0701754656982945,0.0032632794801537,-0.0878855534147833,0.109731537825951
"LOC285593",-0.0317756837917473,0.0320192291495554,-0.0336673329974269,0.0231697582822159,-0.0544147489585534
"LOC390705",0.0369464228125951,0.0279557914794166,0.1233743417227,-0.11497878760275,-0.100902637363476
"NKAPD1",0.0248171453461143,0.183062941176257,0.195243521939739,0.182326025425817,0.0933710980268092
"NKX3-1",0.0265976530176424,-0.0471800381481806,-0.0466644847461239,0.0234993110969075,0.425268336607627
"OAZ3",-0.0489937766091169,0.15100788863332,0.193651945898037,0.0171763661278481,0.158366354189695
"OVAAL",0.0630677116405121,-0.505025881974186,-0.276849743551953,-0.165616879818222,-0.156652985508723
"PITPNM1",0.0640699059725414,-0.488221005255538,-0.0523159485416098,-0.999833483836124,-0.71304666177595
"PPP1R1C",0.0279299966099975,-0.0155337587025537,-0.0741681172946578,0.0969285156925395,0.284000787035779
"TIMM22",0.0261828094632657,0.207716396784806,0.00908144601882999,0.250563138418035,0.412047613831792
"TM2D2",0.0249715760977569,-0.388721720597301,-0.418940106880981,-1.24171222657217,-1.53491150099436
"TMPRSS12",0.0291945534645799,-0.0791428805516188,-0.127871657187294,0.00507358926210344,0.0805612260706292
"SLC6A9",-0.0317818634678968,0.988332295335427,1.63993734084281,2.77766064513246,1.884449313483
"CDC42EP3",-0.0289948765371602,-0.0366420025115199,0.0664526048927372,-0.115281603725609,0.00831807244718474
"SLC6A13",-0.0261917569828602,-0.175948284966611,-0.157456564047918,-0.0928081284516553,0.249491709410752
"C18orf21",0.0265428911530998,0.17806040457712,0.124506670926261,0.149609558186724,0.273068227350207
"DCLRE1C",-0.0246778156152114,0.0244688149289995,-0.0275895456810815,-0.205154428488076,-0.342040905205209
"DMBT1",0.0383513527079566,-0.00430778868985193,-0.211033907120187,-0.187992131894609,0.0188139923589095
"GPAT2",-0.029968145962461,0.124909529370655,0.092636402761733,0.14554343445676,-0.159157628469504
"MYLPF",0.0316311036120238,0.231012164647451,-0.0291114135838733,-0.167526009306895,0.0221143067730365
"NUP210P1",-0.0417410936336307,-0.065708075647315,0.00162068028729401,-0.0331631864121595,0.280339008434686
"OR7E2P",-0.0387356398909118,0.00989980679779823,-0.0837807885757251,-0.0718989013183045,-0.203983883001113
"SLC35F6",0.0248076023397337,-0.00628957562724786,0.0934879857006017,0.196779338366017,0.201542161653248
"SMARCC2",-0.0323660818107987,-0.0265614151898941,-0.0430200709222737,-0.098880196370799,-0.110216762289078
"STIL",0.032697736938589,0.472120417978717,0.145888409226938,0.0729769114102865,-0.098399640543688
"PRUNE2",-0.0271056179133287,0.00250741379440678,0.0802716730048951,-0.0107284892624873,-0.0510925820677453
"PRAMEF12",-0.0303484963664413,-0.312928932671924,-0.128582887350039,-0.163591704981236,-0.0381086279804679
"RRS1-AS1",-0.0250869714540789,-0.0964316041869493,0.029208385080763,-0.145279021984773,0.0825634224898857
"BCORL1",0.0255149649226869,-0.212590666035756,-0.0530286991534554,-0.214541751623593,-0.0676716310693655
"COLEC12",0.030705457108299,-0.128216521036602,-0.377281279021971,-0.0867638290433437,0.858177562310325
"LINC01395",0.0295925211396679,-0.0516281415764177,0.100694857933028,-0.193283071186073,-0.0297201713614683
"LOC285191",-0.0320325692602994,0.0921396442241207,0.131139770377271,-0.170703801780935,0.0473474332429298
"PPP2R1B",0.0247843343307705,-0.152157481090585,-0.267423054865985,-0.117035726311149,-0.421490393835892
"RFC2",-0.0286573135719248,0.0632892726103336,-0.0254936016811378,0.0217385267627002,0.298022652834884
"PCAT7",0.0405705419507205,-0.216979273755127,-0.129073018242536,-0.241967929906446,0.257196945404126
"PNLIPRP3",-0.0300275853366605,-0.114446343027301,-0.0832306522388291,-0.0564452920357303,-0.180966774210574
"RNF208",0.0357377708024886,-0.183401288940338,0.0842552507464642,-0.184529695808497,-0.0949100249966719
"FBXW12",-0.0304578262833788,0.0222192630367291,-0.087444017621177,-0.0290905883488222,-0.103228810831544
"DISP2",0.0345949930270795,-0.075370578175356,-0.523356093952438,-0.292178672056221,-0.132250070419541
"ELOC",0.0414681872424936,0.0550634820167826,0.0373891187488713,0.0249995689622384,0.257223896655601
"GK5",0.0248792694753517,0.0267170170834263,0.0688603435146784,-0.177775858607869,-0.292070984874987
"SLC27A6",-0.0263119641701692,-0.0582069190954173,-0.0764228767411232,0.107807002285035,0.0242086385904181
"IFNA16",-0.0280678324071642,-0.0552488291813664,0.0139355766197471,-0.035097077754342,0.179529010440036
"TBL1Y",-0.0266439586694984,-0.0888951446221773,0.171760054223962,0.148235803457695,0.230646096242844
"KHSRP",-0.0421487765163393,0.0467072052602777,0.347451814419687,0.0845157200461433,0.321335286256474
"LOC100506885",0.032852406022176,-0.00656748836182741,-0.315297515147242,-0.0325894705279066,0.105650197249243
"SMIM17",-0.0570833971447753,-0.273751724768917,-0.272436598070545,-0.104990883735649,0.123258337136942
"BOLL",0.0301752800839989,0.0125096377314975,0.18886777574382,0.00512885407264196,-0.101554848157667
"SECISBP2",-0.0292463349152943,0.176518440583919,0.0470517807797979,0.12371849792785,-0.175825356676603
"MYOG",-0.0521708607701976,-0.140727276121899,-0.0661196573954665,-0.0834976613582477,-0.0556835638806046
"SDK1",-0.0302646600983105,-0.181056597235859,-0.0423988619252591,-0.033679657003769,-0.0424750468781006
"ASB4",0.0246469526712825,-0.00858614722415618,0.0785955555387958,-0.0182288438140392,-0.0575118483028483
"DDX19B",-0.0315766099676802,0.257411312845072,-0.181597276663891,0.0801319062673862,0.135765864986313
"FNDC7",0.0461046358199511,-0.184930396781247,0.0174514204068572,-0.0840148430183287,-0.264020374913262
"LOC285766",0.0249300472636556,-0.0514070764359307,0.120910342839674,0.0241168061202157,-0.157849727465828
"PSMG2",0.0273444233004625,-0.120038602677477,-0.175467614466372,-0.169227607362728,-0.0235187356388007
"LOC79999",0.0393961304888641,-0.0363167894587022,-0.00185710018314644,-0.0775916786042119,-0.26557919649136
"TPRXL",0.029842561626956,0.118824364025614,-0.0165374153242288,-0.308757287725151,0.068000495867814
"ASIC2",0.0317375027319429,-0.0902251162363701,-0.170767707348462,-0.0800934986737545,-0.0916117279519533
"CEACAM4",0.0253913584097294,-0.0338544591873982,-0.0943265107684166,-0.110994593223118,-0.0991012261512321
"KCNMA1-AS1",0.0274840636745157,-0.0657441535013996,0.0589411267196551,0.0325737227245542,-0.130722565986816
"KLK1",0.0271104395691761,-0.097004202696457,0.0240576202431591,0.00992601748547006,-0.0373234230944766
"NRG2",0.024976189710586,-0.00828137880159563,-0.0658797962586526,-0.192009296319658,0.0017990538300463
"PTK2B",-0.0470898353331206,0.093190819264267,0.0493530948588683,0.349015132045882,0.448205519208356
"PYGB",0.0245975421244804,-0.239194407450974,-0.0757819551293011,-0.058710239953359,-0.0466638202806289
"TREM2",0.0434407199048383,-0.236163018399214,-0.0358489152652162,-0.00617410160533538,-0.0373521249595576
"ZNF211",0.0265288279758327,0.254865570918684,0.0117331253853887,0.232107318670444,-0.00466370716779174
"SLC6A2",0.0267919157281882,-0.0834211287656768,0.00526529195775094,-0.017079755662325,-0.0374611053764191
"NR2C1",0.025716451099921,0.189001466671734,0.0703010837841465,0.243458975869034,0.2166220793614
"FUT1",0.0265259620582654,0.133656082469898,-0.118877174078762,1.03564554849078,0.244094197810193
"GNA14-AS1",0.0293696124521992,-0.120901308553906,-0.15653625868823,-0.14980720732344,0.117062662590437
"MDK",0.025392660212157,-0.143646360080975,0.14170372629644,0.226017262990116,0.437480948073912
"PDCD4-AS1",-0.0264718676463627,-0.0121875098089461,-0.0201982930433582,0.180258389269148,0.133783337289014
"ZNF75D",-0.0274772303533499,-0.101502198896219,-0.224955701428708,-0.141056297742032,-0.142059690579908
"MRPL47",0.0268184874392379,-0.0631920309442027,0.00311569862576988,-0.216698313281075,0.00278084638019038
"TAGLN3",-0.0304847674410462,-0.146239690741375,-0.0931815962141664,0.02872204337688,-0.0565967031287213
"ZNF444",0.0283450376526737,-0.0386748376956305,0.110555913968344,0.169674712522971,0.129430821172532
"ADD2",0.0242138778251189,0.0200645538301734,-0.107829346615492,-0.0677631207018718,-0.169397868830822
"ASNS",-0.024837722282065,1.52892555943044,1.66782352285332,2.29107936488299,1.87695873859526
"EIF3C",0.0301661911979796,0.253806162654846,0.18627240553563,-0.0631891130855013,-0.603067577224774
"LINC00662",0.0245514818072081,0.756186337309877,-0.101295588351901,0.563698593642878,0.476956342097592
"PTCH2",-0.0334623827585574,-0.120944963529825,0.0466668063940183,-0.172381974648276,-0.203499787288919
"ZC4H2",0.0249335677970217,-0.00735490830324537,-0.129593280248837,-0.286365666625747,-0.02426412030339
"ERC2-IT1",-0.0426762326219485,-0.14833374329088,0.0227897749693282,0.12652754335601,0.0995411953009908
"BROX",-0.0305655796992452,0.102886589268999,0.00489998450592122,0.21519392329037,0.0323584084928825
"GOLPH3",0.0262438601158941,0.147779082332896,-0.033884170139368,-0.168790718775215,-0.175521834748057
"LOC100128988",-0.0466349290153287,-0.0848303327265114,-0.0319348171158209,0.168699433136569,-0.0530096843697567
"TIMM17B",-0.0261337214667243,-0.0908460508010895,-0.00419415956328084,-0.152309220951219,0.299490479048426
"ZNHIT2",0.0253292966687617,0.207027633484882,0.0903317345032093,0.230665662567595,0.0945395287729074
"SRP9",0.0261441528279445,0.0476532327611974,-0.0540247812524193,0.0340860878461484,0.0806226713263651
"MARK1",-0.0316237223883689,0.00419463449395607,-0.073059229642976,0.0991458058170505,0.00324287936564938
"MCOLN3",-0.0247871285707255,0.108275242894904,0.14816071953432,0.757071277247876,1.40050853571148
"SPRR1A",-0.0439390105956754,-0.000791071821258704,0.0421242713542185,-0.0762083458013656,-0.144836283011406
"UBE2D1",0.0279271286011209,0.236164443194302,0.0991079884492034,0.197436502958722,0.21515142098612
"ZNF124",-0.0286042845539694,-0.0270792145194907,0.142994922214111,-0.416891159831069,-0.269719583175824
"SPAG9",-0.0249869840254826,0.101089456147971,-0.00635084004111874,0.232584013131934,0.428510204497773
"AZU1",0.02499177251388,-0.140766222469265,0.170715480182556,-0.0454851431546022,0.329311199178518
"BUB1B",-0.0305880339278666,-0.14507898491031,-0.0801306169774954,0.231313850953329,-0.0681071857758528
"CILP2",-0.0310576388229773,-0.0837303827318312,0.0540627251801009,-0.00884072824085802,0.23134212595882
"GABARAPL2",-0.0244120960548742,-0.237727572628618,-0.2180604251962,-0.222902938206353,-0.265610989555425
"KRTAP4-9",0.0297592417026631,0.00567946664119257,-0.233388731806753,-0.108669370004929,-0.0955233512526541
"RNF32",-0.0253801232075164,-0.125041101120727,0.0299544387246211,0.00293690742255714,-0.122708916732067
"SMAD1-AS2",-0.0267771756023953,-0.0665122654857635,0.0937471464247843,-0.0756505347423837,-0.103080216416516
"KCNU1",0.0393246860501284,0.0441725109076132,0.103282445891736,-0.0458272568119167,-0.198879150457894
"MAML1",0.0283563547884214,0.385422973362163,0.15404955762504,0.349152127700448,0.230674270608212
"KLHL18",0.0341538587700594,0.0829560680327326,-0.0251609525564627,0.179810012359157,0.0899929179414078
"COX16",-0.0283736521285274,-0.465477689571539,-0.0732973531563079,-0.492682328403491,-0.119322859572012
"LOC101927257",-0.0531190435514892,0.0624689339049223,0.191486996317099,0.0640926341601635,-0.259107227769232
"LOC105377938",0.0394089385434806,-0.0634720827388464,0.212394488658367,-0.0499368433854093,0.0332297579429479
"KIAA2026",0.0282180067687703,0.151111144852019,0.10312045765161,0.0909188935507599,0.123450669193919
"MFSD11",0.0253788645084754,-0.0125551244632325,-0.120438967264786,-0.184935995248325,-0.341120981300793
"LOC403312",-0.0269598772659507,-0.116842516840943,-0.0651973695897583,-0.0892638836227015,0.101668590648868
"TPCN1",-0.0239310695324892,-0.278185047925437,0.035817442977093,-0.104312885275464,-0.310621474655018
"SPI1",-0.0440391709814438,-0.0144225182174518,0.179839708075224,-0.0454312207021408,0.0246964716938729
